_sanityTarget360_0000, 2019-08-12, 15:12:37.89988,432.0526,5.652179,-9.060303,0.9676346,0.5009441,0.5650424,0.490941,0.580914,1.0,1.0
_sanityTarget360_0000, 2019-08-12, 15:12:37.92581,432.079,5.613787,-8.961639,0.9910887,0.4982471,0.5663897,0.4907331,0.578727,1.0,0.918135762214661
_sanityTarget360_0000, 2019-08-12, 15:12:37.95373,432.106,5.58356,-8.852936,1.04624,0.4616553,0.5600181,0.487958,0.5792006,0.833204686641693,0.882441461086273
_sanityTarget360_0000, 2019-08-12, 15:12:37.98166,432.1351,5.572797,-8.706482,1.112192,0.4582519,0.561565,0.4609968,0.5736473,0.940376937389374,0.937830448150635
_sanityTarget360_0000, 2019-08-12, 15:12:38.00659,432.1599,5.572734,-8.545959,1.13562,0.4586521,0.5602249,0.4599952,0.5757685,1.0,0.87497079372406
_sanityTarget360_0000, 2019-08-12, 15:12:38.03455,432.1877,5.564691,-8.362183,1.114013,0.4575304,0.5613931,0.4566121,0.5759262,1.0,0.808510839939117
_sanityTarget360_0000, 2019-08-12, 15:12:38.06148,432.2145,5.540145,-8.15033,1.042595,0.4555791,0.5601268,0.45867,0.5731472,0.899814248085022,0.930504858493805
_sanityTarget360_0000, 2019-08-12, 15:12:38.08738,432.2411,5.524961,-7.932556,0.9425122,0.4548788,0.5608011,0.4575692,0.5722403,1.0,0.816438138484955
_sanityTarget360_0000, 2019-08-12, 15:12:38.11434,432.2679,5.530495,-7.711761,0.8550336,0.4548852,0.5593068,0.4560796,0.5728059,0.920596837997437,0.837365925312042
_sanityTarget360_0000, 2019-08-12, 15:12:38.14226,432.2951,5.593006,-7.478485,0.7626202,0.4502685,0.55948,0.4543169,0.5701855,1.0,1.0
_sanityTarget360_0000, 2019-08-12, 15:12:38.16919,432.3215,5.728261,-7.302429,0.6989092,0.449215,0.5589617,0.4537247,0.5704561,0.300822973251343,0.827713310718536
_sanityTarget360_0000, 2019-08-12, 15:12:38.19412,432.3481,5.897881,-7.134857,0.6348647,0.4494065,0.5574194,0.4928905,0.538002,0.0,0.961655259132385
_sanityTarget360_0000, 2019-08-12, 15:12:38.22105,432.3745,6.08722,-6.950775,0.5752548,0.4494065,0.5574194,0.4928905,0.538002,0.0,0.961655259132385
_sanityTarget360_0000, 2019-08-12, 15:12:38.25798,432.4115,6.31584,-6.761627,0.4857891,0.4965904,0.5222411,0.5034862,0.536063,1.0,0.976838052272797
_sanityTarget360_0000, 2019-08-12, 15:12:38.27491,432.4281,6.405976,-6.668701,0.4841732,0.4965904,0.5222411,0.5034862,0.536063,1.0,1.0
_sanityTarget360_0000, 2019-08-12, 15:12:38.30283,432.4552,6.543357,-6.519196,0.5057987,0.4973131,0.5244499,0.5009899,0.5362536,1.0,0.712164759635925
_sanityTarget360_0000, 2019-08-12, 15:12:38.32877,432.4819,6.532854,-6.338989,0.49909,0.4965143,0.5250763,0.4993609,0.5361882,1.0,1.0
_sanityTarget360_0000, 2019-08-12, 15:12:38.35469,432.5085,6.327908,-6.023132,0.4916443,0.4974694,0.5270989,0.5027429,0.5394541,0.434461295604706,0.662376463413239
_sanityTarget360_0000, 2019-08-12, 15:12:38.38162,432.5349,5.983449,-5.68512,0.5746641,0.5272542,0.5597891,0.5268474,0.5647648,0.990000009536743,0.990000009536743
_sanityTarget360_0000, 2019-08-12, 15:12:38.41050,432.5635,5.673511,-5.282684,0.7033323,0.5313166,0.5599115,0.5320326,0.5710359,1.0,1.0
_sanityTarget360_0000, 2019-08-12, 15:12:38.43543,432.5887,5.392805,-4.877411,0.8455461,0.5296777,0.557689,0.5340632,0.5705495,1.0,0.942589163780212
_sanityTarget360_0000, 2019-08-12, 15:12:38.46236,432.6155,5.119067,-4.665161,1.071658,0.5301372,0.5581508,0.5324033,0.5681521,1.0,1.0
_sanityTarget360_0000, 2019-08-12, 15:12:38.48829,432.6418,4.869338,-4.492065,1.200868,0.5265741,0.5559037,0.5289454,0.5692332,1.0,0.908942878246307
_sanityTarget360_0000, 2019-08-12, 15:12:38.51621,432.6698,4.602132,-4.325562,1.246266,0.5265741,0.5559037,0.5289454,0.5692332,1.0,1.0
