_sanityTarget360_0000, 2022-09-27, 12:54:35.73821,404.6581,3.849677,-22.11725,-5.564362,0.5377299,0.5293881,0.5579006,0.5417196,0.726506769657135,0.996333599090576
_sanityTarget360_0000, 2022-09-27, 12:54:35.76357,404.6841,3.823374,-22.27023,-5.543121,0.5400408,0.5288399,0.5604663,0.5407749,1.0,0.989915907382965
_sanityTarget360_0000, 2022-09-27, 12:54:35.79011,404.711,3.81166,-22.39792,-5.590912,0.5411042,0.5285448,0.5621141,0.5413139,0.964572608470917,1.0
_sanityTarget360_0000, 2022-09-27, 12:54:35.81723,404.7382,3.694789,-22.52197,-5.640564,0.5411042,0.5285448,0.5621141,0.5413139,0.980898320674896,1.0
_sanityTarget360_0000, 2022-09-27, 12:54:35.84454,404.7652,3.591501,-22.58524,-5.636627,0.5421805,0.5289299,0.5637456,0.5417144,0.886398315429688,0.995075702667236
_sanityTarget360_0000, 2022-09-27, 12:54:35.87071,404.7914,3.558886,-22.64511,-5.634216,0.5428458,0.5283282,0.5646782,0.5409954,0.872180581092834,1.0
_sanityTarget360_0000, 2022-09-27, 12:54:35.89773,404.8185,3.441384,-22.83978,-5.605377,0.5438504,0.5270596,0.5654001,0.5394843,1.0,0.881869971752167
_sanityTarget360_0000, 2022-09-27, 12:54:35.92626,404.8457,3.307356,-23.73526,-5.570984,0.5219791,0.5043772,0.5018711,0.4978127,0.0,0.990000009536743
_sanityTarget360_0000, 2022-09-27, 12:54:35.95117,404.872,3.323936,-24.76266,-5.63266,0.4573752,0.4849309,0.4690182,0.4916189,1.0,0.939853429794312
_sanityTarget360_0000, 2022-09-27, 12:54:35.98133,404.9021,3.29682,-26.14514,-5.376404,0.459281,0.4857664,0.466798,0.4909612,1.0,0.830219328403473
_sanityTarget360_0000, 2022-09-27, 12:54:36.00509,404.9254,3.110366,-27.66489,-5.234467,0.4636692,0.4869472,0.4665826,0.4919101,1.0,1.0
_sanityTarget360_0000, 2022-09-27, 12:54:36.03034,404.9509,2.83111,-28.88348,-5.16507,0.4738227,0.4882309,0.4738407,0.4932123,0.919680178165436,0.850138485431671
_sanityTarget360_0000, 2022-09-27, 12:54:36.05736,404.978,2.631448,-29.793,-4.937347,0.487114,0.4870973,0.4864269,0.4961982,0.921238303184509,0.880582749843597
_sanityTarget360_0000, 2022-09-27, 12:54:36.08429,405.0049,2.457564,-30.47409,-4.646362,0.4943091,0.4873812,0.4945361,0.4946562,1.0,1.0
_sanityTarget360_0000, 2022-09-27, 12:54:36.11210,405.0319,2.451696,-30.9884,-4.36203,0.5079989,0.4858591,0.515713,0.4965315,1.0,0.90185683965683
_sanityTarget360_0000, 2022-09-27, 12:54:36.13867,405.0592,2.155876,-31.65839,-4.355286,0.4913081,0.4962511,0.5073186,0.4989809,0.46282747387886,0.0
_sanityTarget360_0000, 2022-09-27, 12:54:36.16464,405.0854,1.695729,-32.1517,-4.603088,0.486208,0.5100917,0.4998861,0.5318092,0.758133769035339,0.925479114055634
_sanityTarget360_0000, 2022-09-27, 12:54:36.19107,405.1117,1.487571,-32.46078,-4.864319,0.4930927,0.513129,0.5061683,0.5293722,0.895035922527313,0.843603610992432
_sanityTarget360_0000, 2022-09-27, 12:54:36.21730,405.1385,1.263182,-32.67407,-4.923615,0.4981379,0.512064,0.5080432,0.5281177,0.814171254634857,0.946473896503448
_sanityTarget360_0000, 2022-09-27, 12:54:36.24598,405.1657,1.161808,-32.6124,-4.905426,0.5035225,0.5105861,0.5133494,0.5234036,0.968426704406738,1.0
_sanityTarget360_0000, 2022-09-27, 12:54:36.27192,405.1924,1.131839,-32.46246,-4.883881,0.5059295,0.5093775,0.5147215,0.5223233,0.804234445095062,0.994018077850342
_sanityTarget360_0000, 2022-09-27, 12:54:36.29877,405.2195,1.043728,-32.37454,-4.87442,0.5061361,0.5076787,0.5152476,0.5204949,0.760443210601807,0.814916133880615
_sanityTarget360_0000, 2022-09-27, 12:54:36.32481,405.246,0.8770798,-32.24988,-4.812286,0.5058532,0.5066085,0.5140597,0.5182437,0.804678082466125,0.926490783691406
_sanityTarget360_0000, 2022-09-27, 12:54:36.34717,405.2681,0.6556153,-32.14386,-4.794739,0.5040789,0.5060263,0.5120358,0.5173403,0.948940098285675,0.957030117511749
_sanityTarget360_0000, 2022-09-27, 12:54:36.36757,405.2891,0.5343374,-32.05508,-4.80661,0.5037577,0.5060062,0.5115836,0.5170246,1.0,0.71676903963089
_sanityTarget360_0000, 2022-09-27, 12:54:36.38951,405.3108,0.3543832,-31.92404,-4.811188,0.5030795,0.5036091,0.509443,0.5153407,0.977830648422241,0.866132915019989
_sanityTarget360_0000, 2022-09-27, 12:54:36.40946,405.3304,0.2783396,-31.83856,-4.785217,0.5021167,0.5029033,0.5085445,0.5127029,0.957770168781281,0.959696590900421
_sanityTarget360_0000, 2022-09-27, 12:54:36.42967,405.3506,0.1108024,-31.63828,-4.709442,0.5013823,0.5019498,0.5078986,0.5113745,0.844985604286194,0.954075753688812
_sanityTarget360_0000, 2022-09-27, 12:54:36.45229,405.3727,0.05276973,-31.53564,-4.640198,0.5005645,0.5005482,0.5067493,0.5098638,0.755644261837006,1.0
_sanityTarget360_0000, 2022-09-27, 12:54:36.47393,405.3947,-0.1150818,-31.24652,-4.419098,0.4992976,0.5000567,0.5046703,0.5084652,1.0,0.84110426902771
_sanityTarget360_0000, 2022-09-27, 12:54:36.49318,405.4143,-0.1445313,-31.00131,-4.306366,0.4992976,0.5000567,0.5046703,0.5084652,0.899150013923645,0.847768187522888
